input_body_mean,input_body_sd,true_vac_rad,sliced_vac_rad,true_bodies,sliced_bodies,cl
23,4,1101.1190818123061,1069.2641348054458,28.0,1.0,glpk
23,4,1067.4505184791865,1023.6243069602654,27.0,2.0,glpk
23,4,818.1711403124145,817.1579974516836,26.0,12.0,glpk
23,4,1369.2047254911454,1250.3603556141345,24.0,0.0,glpk
23,4,1110.0615571876378,1110.0615571876378,27.0,7.0,glpk
23,4,1214.1425241479049,1168.8009175340626,23.0,0.0,glpk
23,4,741.5722991049156,688.4161273642584,18.0,6.0,glpk
23,4,1367.1197170846085,1363.2756290246698,25.0,2.0,glpk
23,4,1340.5690819070778,1324.3486864910867,25.0,0.0,glpk
23,4,910.3443439972916,910.3443439972916,23.0,8.0,glpk
23,4,1230.0785209466962,1178.9111883605126,27.0,0.0,glpk
23,4,1606.803382459883,1564.2023608254658,27.0,0.0,glpk
23,4,1828.313956478288,1805.7141585581885,23.0,0.0,glpk
23,4,1461.2065933843915,1441.8283910238642,14.0,1.0,glpk
23,4,1243.6224331959938,914.8672665617893,24.0,0.0,glpk
23,4,891.4867066259453,891.2912323049457,21.0,12.0,glpk
23,4,1043.7390639627447,986.0728102639778,13.0,6.0,glpk
23,4,941.8639414157674,909.5309028285212,18.0,0.0,glpk
23,4,1509.0393295569806,1490.3634813682409,24.0,3.0,glpk
23,4,912.316316486082,910.6793535208844,25.0,11.0,glpk
23,4,878.0109035901852,856.0115789964244,20.0,2.0,glpk
23,4,666.3501270549864,493.49328333477655,26.0,5.0,glpk
23,4,1325.3581046618394,1325.3154094650565,28.0,4.0,glpk
23,4,689.4294689269385,688.0065752670088,20.0,5.0,glpk
23,4,1153.2412030737148,1030.5428016362139,22.0,12.0,glpk
23,4,1102.3756182064153,1033.0863138265693,25.0,13.0,glpk
23,4,1188.3705040323282,366.8702730902442,24.0,2.0,glpk
23,4,1122.298603557386,623.191077125394,26.0,4.0,glpk
23,4,675.1512858663713,642.7230722109978,26.0,9.0,glpk
23,4,1911.951373000812,1911.508373146663,31.0,0.0,glpk
23,4,1828.1737066209287,1586.7114473347315,24.0,0.0,glpk
23,4,1137.010386539399,942.9114102553883,31.0,0.0,glpk
23,4,1790.0471944672422,1025.6986875893392,25.0,5.0,glpk
23,4,719.3682003003107,319.2477652356256,17.0,1.0,glpk
23,4,1319.1313818976696,934.0874627993593,26.0,11.0,glpk
23,4,1055.8075523776888,1003.599051574497,29.0,14.0,glpk
23,4,1465.0913155045464,908.9448011441343,23.0,0.0,glpk
23,4,1365.067708700306,1360.8679344261009,20.0,1.0,glpk
23,4,1641.6943574039478,1619.5048472159451,24.0,6.0,glpk
23,4,1073.21077717978,944.2553964047787,24.0,0.0,glpk
23,4,1025.8381777852453,1025.2975973473033,21.0,4.0,glpk
23,4,839.2851458465058,831.0545502091103,20.0,6.0,glpk
23,4,980.8642154308859,972.2438070611978,24.0,12.0,glpk
23,4,983.504577544738,966.514812204281,18.0,0.0,glpk
23,4,1077.0982718691948,996.6535819243061,22.0,9.0,glpk
23,4,764.7455105847052,736.2197687987045,21.0,5.0,glpk
23,4,995.9317512979608,977.3684233492064,25.0,4.0,glpk
23,4,1014.0157497303767,1013.8253426061867,26.0,8.0,glpk
23,4,1463.2341690994474,1462.3379581277788,18.0,1.0,glpk
23,4,1175.1917514082165,773.1231076369287,26.0,6.0,glpk
23,4,1371.2527855648786,1151.95933897227,25.0,13.0,glpk
23,4,800.6400487788908,750.8316458626125,24.0,9.0,glpk
23,4,966.5789746982186,849.6671001925337,25.0,0.0,glpk
23,4,920.6235785399842,912.0849714141983,29.0,12.0,glpk
23,4,989.4837403706616,826.6976660185178,21.0,14.0,glpk
23,4,872.5476103857825,345.63710207992636,25.0,0.0,glpk
23,4,1565.9681989161097,1348.0271722080354,25.0,0.0,glpk
23,4,901.4259411242384,829.4341921670853,26.0,11.0,glpk
23,4,963.5125756926325,917.4331092287938,30.0,12.0,glpk
23,4,1209.426914427401,539.9978555984161,22.0,2.0,glpk
23,4,1290.5450399333913,1289.3673451877416,19.0,0.0,glpk
23,4,767.5588281409886,620.6849362654498,32.0,10.0,glpk
23,4,960.2183000821448,843.8694994443823,19.0,1.0,glpk
23,4,875.7050061682322,838.2193174188769,26.0,4.0,glpk
23,4,1362.1063341098359,792.7955272598573,20.0,2.0,glpk
23,4,984.9739208537517,868.5785795661131,34.0,9.0,glpk
23,4,1542.5259659011901,1057.9425727179482,30.0,10.0,glpk
23,4,1162.3158026534006,1082.0709106082384,24.0,0.0,glpk
23,4,1015.121170380903,1009.6902805561357,26.0,13.0,glpk
23,4,1285.553555724973,517.6550805475412,26.0,1.0,glpk
23,4,1216.01029227176,1188.782457467459,22.0,11.0,glpk
23,4,1139.7891252801421,496.93827165320056,15.0,1.0,glpk
23,4,687.6520264312683,485.42652695670097,24.0,4.0,glpk
23,4,1019.5841408874167,828.2012427650038,21.0,0.0,glpk
23,4,1279.2450464894505,632.0537941322577,32.0,0.0,glpk
23,4,856.2018689617238,713.8355727556163,29.0,8.0,glpk
23,4,808.8681401547325,607.5149524616983,28.0,3.0,glpk
23,4,1443.9475635682104,1326.5606919977724,25.0,12.0,glpk
23,4,951.1777918002887,606.5108480923233,18.0,2.0,glpk
23,4,993.9628607862448,922.3781774384821,31.0,5.0,glpk
23,4,1295.9990538932095,1295.9784295470918,23.0,4.0,glpk
23,4,785.707679414627,395.60905152751394,21.0,0.0,glpk
23,4,884.2861364213695,807.3979726668158,25.0,5.0,glpk
23,4,1236.8633021202381,710.3290094759386,23.0,1.0,glpk
23,4,987.9753825190515,987.4279058707532,15.0,8.0,glpk
23,4,1268.0533796583784,1249.4611906051434,26.0,0.0,glpk
23,4,1212.1275643992235,720.0752237291805,23.0,0.0,glpk
23,4,1301.7982138665147,1301.6016672850285,16.0,1.0,glpk
23,4,1531.908869440591,1516.6868533569643,14.0,0.0,glpk
23,4,1039.9820285609273,813.0213257071792,19.0,0.0,glpk
23,4,1186.5844211961776,1108.318188982139,21.0,0.0,glpk
23,4,1180.3755958446793,1179.7966734630395,25.0,3.0,glpk
23,4,1400.5595148219052,1111.3188610399163,30.0,11.0,glpk
23,4,665.6203583893864,463.08250039354897,24.0,3.0,glpk
23,4,1131.8522510277542,1109.035320711564,25.0,12.0,glpk
23,4,1327.9522403619585,687.5936444936119,28.0,5.0,glpk
23,4,1501.504512317442,1481.288944177419,25.0,4.0,glpk
23,4,933.3270262924311,932.1841904009486,23.0,4.0,glpk
23,4,884.3758642569092,586.6419998498766,14.0,0.0,glpk
23,4,753.8397802619776,742.4171301353956,30.0,9.0,glpk
23,4,1434.7926785170791,1332.777548785902,26.0,8.0,glpk
23,4,1262.0449848886585,1238.69575373583,29.0,0.0,glpk
23,4,1348.4124881345588,1327.4900558880795,22.0,0.0,glpk
23,4,1350.4360377145035,1339.2904274282296,16.0,0.0,glpk
23,4,1170.9806764268726,938.5203206767384,22.0,0.0,glpk
23,4,1546.8655157366761,1202.444919380628,19.0,0.0,glpk
23,4,1550.406564004925,515.2096373513983,27.0,0.0,glpk
23,4,1253.1692431331776,901.0249024937552,22.0,0.0,glpk
23,4,972.3787882337102,849.8980902130755,19.0,8.0,glpk
23,4,1156.715440267322,914.2572277814952,26.0,7.0,glpk
23,4,1586.8526263974172,1419.5091987216308,25.0,11.0,glpk
23,4,1227.244078440525,1144.4044142779405,29.0,13.0,glpk
23,4,1143.8120951840401,959.2492040018094,15.0,0.0,glpk
23,4,1878.3550245133295,1336.9549607731528,21.0,0.0,glpk
23,4,1071.302792542467,691.6176916214911,23.0,0.0,glpk
23,4,1495.2118746414849,1051.519272281436,26.0,13.0,glpk
23,4,1329.4107980294602,1075.9561575369253,20.0,11.0,glpk
23,4,1179.0492260053293,733.9280862955513,16.0,3.0,glpk
23,4,1201.3934053152805,310.2289561368573,11.0,1.0,glpk
23,4,1243.4869232375445,1236.6054663400205,18.0,2.0,glpk
23,4,727.9199095414435,687.9540646316983,24.0,2.0,glpk
23,4,609.6663487170373,529.0671647582113,23.0,12.0,glpk
23,4,805.0635069193406,800.3542971715245,29.0,10.0,glpk
23,4,1177.5404422620516,717.1666696227791,18.0,8.0,glpk
23,4,1879.7762556411167,1779.0170021876067,23.0,0.0,glpk
23,4,1331.7858355071742,388.06484859171366,25.0,2.0,glpk
23,4,944.6135835207248,407.8095649988452,24.0,0.0,glpk
23,4,3002.4945271772517,2977.586168677078,24.0,0.0,glpk
23,4,1313.9122744762342,1296.235665131743,20.0,6.0,glpk
23,4,994.1205828591743,476.9402950609663,17.0,1.0,glpk
23,4,1202.6454716396927,1008.8299876368023,22.0,14.0,glpk
23,4,937.466290014618,858.0093916444682,27.0,11.0,glpk
23,4,1616.7554789293035,1262.481423038643,22.0,11.0,glpk
23,4,661.6460666790342,644.0186451336596,28.0,12.0,glpk
23,4,1238.8044951314632,1224.4591555045615,18.0,0.0,glpk
23,4,981.9613270363684,920.3239864485845,21.0,0.0,glpk
23,4,1445.4429903450382,1202.977315071035,26.0,0.0,glpk
23,4,1229.4440946208695,893.1308540239247,19.0,0.0,glpk
23,4,1389.1391935986953,1114.5249796610249,24.0,0.0,glpk
23,4,927.6743077251087,737.1576147361537,25.0,2.0,glpk
23,4,917.5333007584584,836.4166200519683,26.0,17.0,glpk
23,4,1379.9632941564832,1371.1245492555324,23.0,4.0,glpk
23,4,699.9269598640461,571.5921738149071,25.0,9.0,glpk
23,4,1060.4542277460769,1022.777391899003,27.0,2.0,glpk
23,4,1352.1889212817744,699.3189454889024,20.0,4.0,glpk
23,4,739.7485238870528,739.7485238870528,23.0,12.0,glpk
23,4,1250.250103004034,603.2941052224165,19.0,0.0,glpk
23,4,1086.4670838099432,1001.3251766367401,25.0,0.0,glpk
23,4,1336.891652701356,474.092250072492,18.0,1.0,glpk
23,4,1285.1246458129856,1114.320276492105,22.0,13.0,glpk
23,4,798.2633241548448,544.1149829842007,19.0,0.0,glpk
23,4,877.6063474929582,839.6119258969492,20.0,3.0,glpk
23,4,862.842630262783,569.2949347304842,24.0,0.0,glpk
23,4,1223.5415054579273,1199.3338262907407,25.0,0.0,glpk
23,4,1046.9428506095005,1046.942577666059,23.0,6.0,glpk
23,4,1253.1272191169694,1249.4630621904143,25.0,1.0,glpk
23,4,1097.3749605085218,943.4437661825284,25.0,0.0,glpk
23,4,886.3017842111686,820.1548353957132,19.0,0.0,glpk
23,4,1175.163900400571,985.5747259519247,18.0,9.0,glpk
23,4,1213.150077975136,1087.9597463361217,18.0,10.0,glpk
23,4,712.452399476011,628.3355732884846,24.0,9.0,glpk
23,4,1266.5531385191225,1266.5444213236792,24.0,0.0,glpk
23,4,1020.0371479251013,957.8937569157307,23.0,5.0,glpk
23,4,1226.899574959603,812.6207424704511,15.0,6.0,glpk
23,4,1487.970484032962,1335.569576334548,28.0,0.0,glpk
23,4,1442.5674142873472,1433.7839337608928,20.0,1.0,glpk
23,4,1077.7506306614025,491.57079422668295,30.0,0.0,glpk
23,4,1003.7693679518468,1003.7693679518468,19.0,0.0,glpk
23,4,1759.2115200862784,1494.0335907294898,22.0,0.0,glpk
23,4,1176.057438711371,594.2585534569729,19.0,0.0,glpk
23,4,2132.0675367826293,2106.27877990172,31.0,0.0,glpk
23,4,1132.5417698988965,955.4885892044307,27.0,12.0,glpk
23,4,689.9868964410532,684.1513633803728,25.0,13.0,glpk
23,4,1268.50343259806,1230.4987804188659,27.0,15.0,glpk
23,4,1533.3078886383691,1430.8601697371482,25.0,0.0,glpk
23,4,1115.6067904438,1020.8925980679772,28.0,15.0,glpk
23,4,823.8920874771427,821.7334719099601,20.0,5.0,glpk
23,4,1163.3320922741818,680.094927589933,27.0,0.0,glpk
23,4,1088.4065069114845,1088.1893329552734,30.0,10.0,glpk
23,4,845.279067458369,731.5359169982602,28.0,4.0,glpk
23,4,1150.8140030188526,352.30320752818625,24.0,1.0,glpk
23,4,1288.7881123688753,1227.0693054862586,27.0,11.0,glpk
23,4,832.9242682147648,830.9305545752321,27.0,13.0,glpk
23,4,818.9898154571066,623.940428094851,18.0,1.0,glpk
23,4,797.5003301557698,756.741630387693,24.0,14.0,glpk
23,4,795.753487286901,657.5328643894698,21.0,1.0,glpk
23,4,1504.6586345564208,1358.9378476200066,27.0,12.0,glpk
23,4,925.8165674258017,923.9297519114986,25.0,9.0,glpk
23,4,1334.784201495024,1120.9646391958686,22.0,12.0,glpk
23,4,1117.2213907253354,1070.4021578417612,23.0,7.0,glpk
23,4,1071.7485012783072,1066.6832451650287,19.0,2.0,glpk
23,4,1024.1205823371165,1022.4097813315808,27.0,9.0,glpk
23,4,757.1065267003759,710.5039538276918,19.0,2.0,glpk
23,4,1051.5616284338514,1046.4392438634734,22.0,1.0,glpk
23,4,1384.7527187319793,1370.4764674995142,25.0,0.0,glpk
23,4,1057.591581512092,653.6334902184784,23.0,0.0,glpk
23,4,1264.3448602003184,1252.0389754662315,25.0,0.0,glpk
23,4,1160.613599030057,785.0018891908667,12.0,4.0,glpk
23,4,884.7443295172632,813.4980997265567,19.0,0.0,glpk
23,4,1168.0615900550404,573.5722897227853,22.0,1.0,glpk
23,4,874.5705994017807,621.7897566300719,16.0,0.0,glpk
23,4,1728.8817187119134,1544.1542367495072,20.0,8.0,glpk
23,4,710.8082419318898,706.5341266155164,20.0,9.0,glpk
23,4,1904.3257699745582,1902.3988623763723,31.0,0.0,glpk
23,4,1043.834568290208,1039.8748063033245,21.0,6.0,glpk
23,4,1729.6013756091681,1461.6596033852743,29.0,0.0,glpk
23,4,1630.8090690339145,1601.5974933753025,27.0,3.0,glpk
23,4,1503.7984386121107,1483.1384090199122,28.0,7.0,glpk
23,4,1739.1536084458985,1223.748387956437,25.0,0.0,glpk
23,4,1997.2210017101102,1271.3175766964284,22.0,10.0,glpk
23,4,1097.1118983476874,986.9152491760077,25.0,5.0,glpk
23,4,1239.2695163105086,926.3693123515602,16.0,10.0,glpk
23,4,1078.584846670238,998.3633795296872,20.0,0.0,glpk
23,4,829.4712752669739,829.1942150075469,17.0,11.0,glpk
23,4,1060.8428344254157,871.3296552900656,32.0,7.0,glpk
23,4,1323.3550673430086,1276.1621674367634,26.0,0.0,glpk
23,4,1645.892031031919,1250.2208988185796,26.0,9.0,glpk
23,4,968.7848358972541,953.0154284339806,21.0,1.0,glpk
23,4,1950.041385626106,1932.0855927154205,21.0,0.0,glpk
23,4,1019.652901998422,919.6141984383856,18.0,8.0,glpk
23,4,974.4329484263825,914.0056444431,23.0,8.0,glpk
23,4,1009.4054658217957,700.0471854442642,22.0,2.0,glpk
23,4,1194.1972426283658,380.21047935434603,22.0,0.0,glpk
23,4,814.8874957406567,798.5713471369384,19.0,9.0,glpk
23,4,822.8102244999487,741.1034258683045,20.0,4.0,glpk
23,4,1270.8847974241182,1259.9020144087438,21.0,1.0,glpk
23,4,1641.8568423243937,1640.3589967975765,25.0,0.0,glpk
23,4,1472.8761576236109,1416.3680139723667,25.0,5.0,glpk
23,4,1731.3312532439722,1513.353693430916,25.0,0.0,glpk
23,4,1112.8308877566797,959.8788347945784,23.0,7.0,glpk
23,4,1332.7443187391643,331.9148060163245,24.0,0.0,glpk
23,4,550.9761523236099,541.6488737696774,24.0,9.0,glpk
23,4,990.6988947563568,969.9764791760336,24.0,4.0,glpk
23,4,1322.9053749139828,1172.6142341769198,18.0,0.0,glpk
23,4,1592.3277710862421,1584.3310061259008,27.0,0.0,glpk
23,4,1366.5849327572744,1366.5849327572744,20.0,2.0,glpk
23,4,1555.7018882360526,1306.7504801907594,23.0,0.0,glpk
23,4,1028.9501466134056,1002.5484155360142,22.0,9.0,glpk
23,4,1149.48321675631,1011.5705503296872,25.0,0.0,glpk
23,4,1087.4365164794501,1087.2814795154654,17.0,0.0,glpk
23,4,1343.0124123889725,1343.0124123889725,22.0,0.0,glpk
23,4,851.8634407510559,851.8634407510559,27.0,10.0,glpk
23,4,1324.5764708534493,756.7885053232138,28.0,0.0,glpk
23,4,1403.465463551167,880.3376946145061,26.0,9.0,glpk
23,4,773.1799197982692,555.8150941727562,31.0,3.0,glpk
23,4,1060.1796402104658,991.5239396949181,21.0,0.0,glpk
23,4,1604.4102796847071,1311.2832121071765,27.0,0.0,glpk
23,4,1641.9053996191503,1034.1966112194164,20.0,8.0,glpk
23,4,1117.71030384735,668.5544811469906,25.0,0.0,glpk
23,4,1146.0885576618298,704.6826576098845,12.0,5.0,glpk
23,4,1293.085658737334,1080.7291363848863,25.0,0.0,glpk
23,4,821.2636880487809,816.9330596897751,21.0,6.0,glpk
23,4,959.9672046192537,937.3176854338408,24.0,10.0,glpk
23,4,1183.2519002785004,1081.232435960276,22.0,0.0,glpk
23,4,994.2786711355733,874.5773269683916,23.0,1.0,glpk
23,4,1234.2220612613353,489.4313434094634,27.0,1.0,glpk
23,4,1659.5470908759494,1596.4527442078588,26.0,0.0,glpk
23,4,1299.9265717061467,909.3503054245947,19.0,4.0,glpk
23,4,712.3357239793797,527.6331288255275,29.0,3.0,glpk
23,4,1362.953440783167,1307.7031833676415,17.0,2.0,glpk
23,4,1423.3180154069464,917.5928485521272,18.0,3.0,glpk
23,4,962.6576904648663,695.9175242439101,21.0,4.0,glpk
23,4,1854.0717307323928,1679.031241862796,16.0,6.0,glpk
23,4,691.2560620325282,411.7168862376049,23.0,2.0,glpk
23,4,856.7702869019136,856.696730594454,27.0,11.0,glpk
23,4,1469.5364613257154,1232.5068384220306,22.0,0.0,glpk
23,4,716.6195067327649,711.2069114964769,21.0,11.0,glpk
23,4,1258.458216886232,1258.458216886232,19.0,4.0,glpk
23,4,958.2423832510556,307.7189930401807,25.0,0.0,glpk
23,4,970.9364789153444,572.7072203304883,23.0,0.0,glpk
23,4,1423.8274305972143,693.9865400765648,27.0,2.0,glpk
23,4,1134.9091734533506,858.2123792420485,17.0,9.0,glpk
23,4,1272.3594922601342,1270.0563303577196,24.0,4.0,glpk
23,4,1184.5064517618366,1133.9220734295973,25.0,0.0,glpk
23,4,1267.215537629627,1010.6726702416996,30.0,7.0,glpk
23,4,1024.6231920814987,943.6274840477297,15.0,7.0,glpk
23,4,1093.0519117331726,1051.1260734501961,21.0,0.0,glpk
23,4,948.8511281395828,867.6031957058455,23.0,13.0,glpk
23,4,1215.3824722991858,1185.4458286352879,22.0,8.0,glpk
23,4,1147.2775985406465,1077.8108408909675,25.0,11.0,glpk
23,4,1379.1876842065462,1046.6547748680734,19.0,11.0,glpk
23,4,1572.039714379203,955.4357090832666,25.0,0.0,glpk
23,4,1312.8346560413547,1260.3079592471072,30.0,0.0,glpk
23,4,892.8421631277067,892.0973747533209,29.0,13.0,glpk
23,4,659.0603330475876,651.3332894616267,29.0,11.0,glpk
23,4,833.7222815481294,828.6677205272726,29.0,16.0,glpk
23,4,714.2534153149709,708.9321551513217,24.0,9.0,glpk
23,4,1835.606716758181,1742.071097482115,17.0,0.0,glpk
23,4,1355.6373846014435,1309.188844981727,23.0,0.0,glpk
23,4,1033.3429084381078,479.11291591723716,22.0,0.0,glpk
23,4,985.6684983148447,830.5987259028763,34.0,6.0,glpk
23,4,1742.9893763107632,1723.6473478902794,24.0,0.0,glpk
23,4,928.0442138284468,802.4185869716786,27.0,13.0,glpk
23,4,972.1679380002727,964.4398755620829,19.0,0.0,glpk
23,4,1194.5814462166913,994.8256623560457,27.0,8.0,glpk
23,4,1294.9683315361224,623.0500727417548,16.0,0.0,glpk
23,4,810.6566312499706,809.9953750987427,21.0,11.0,glpk
23,4,1352.627526749681,1313.8701682250962,22.0,6.0,glpk
23,4,915.1527242543127,904.1840892980307,27.0,13.0,glpk
23,4,959.1754319367627,870.2220222928734,25.0,0.0,glpk
23,4,949.0359007563201,885.0371275824855,26.0,14.0,glpk
23,4,1989.7127425805234,1364.742646943263,19.0,7.0,glpk
23,4,1901.4707077997282,1624.9791495657826,20.0,0.0,glpk
23,4,947.3239579891954,568.5268932482549,24.0,2.0,glpk
23,4,698.4194566427634,697.5142040520476,20.0,7.0,glpk
23,4,1147.8290511046719,610.5441663692812,27.0,1.0,glpk
23,4,903.4226889821457,903.4150310452568,22.0,3.0,glpk
23,4,615.8793346846134,503.5369968031074,23.0,6.0,glpk
23,4,758.0427829043723,706.5959994174897,22.0,7.0,glpk
23,4,1454.584419640331,1415.6354093958594,25.0,8.0,glpk
23,4,1405.694306818593,1344.5742277045415,29.0,14.0,glpk
23,4,1875.6987721834985,1003.1826381131799,23.0,8.0,glpk
23,4,1087.504094167913,644.4053480738262,21.0,0.0,glpk
23,4,762.3728201226137,681.9407761890552,20.0,7.0,glpk
23,4,1011.364914048248,1011.364914048248,21.0,11.0,glpk
23,4,1342.452990099113,1342.0553832627209,27.0,6.0,glpk
23,4,1149.1641710963993,1147.7220273454568,21.0,6.0,glpk
23,4,1138.7592352201516,315.84591567628706,28.0,0.0,glpk
23,4,726.6497428746885,691.2041283748586,29.0,11.0,glpk
23,4,905.2304993276932,874.3746452725902,28.0,11.0,glpk
23,4,1462.4264877973267,1337.3889289240064,28.0,0.0,glpk
23,4,1222.3548955028725,1222.2533968256294,23.0,2.0,glpk
23,4,1091.6969269528513,698.2805190292933,23.0,0.0,glpk
23,4,713.2433630369029,713.2433630369029,26.0,10.0,glpk
23,4,1213.5411332811361,1055.4082821048514,22.0,8.0,glpk
23,4,1084.6131017410526,820.8765692679343,24.0,0.0,glpk
23,4,935.4642684109006,463.5837747699191,23.0,0.0,glpk
23,4,998.450645593347,818.1722775885409,25.0,0.0,glpk
23,4,792.7439979384178,477.6090118091848,22.0,5.0,glpk
23,4,1432.4644294871994,1432.112469002442,19.0,0.0,glpk
23,4,1959.781147041312,1509.1780534411525,16.0,6.0,glpk
23,4,1084.240979045429,1063.5472233639769,21.0,0.0,glpk
23,4,832.6192681165747,515.836568107749,22.0,1.0,glpk
23,4,1084.193086926842,943.4858394556398,25.0,0.0,glpk
23,4,1269.0975425634824,481.4674673112398,26.0,0.0,glpk
23,4,777.6778688143369,771.8707678505174,23.0,9.0,glpk
23,4,971.8014211895868,329.7752168430173,17.0,1.0,glpk
23,4,1003.7137551455353,1002.897715745932,23.0,13.0,glpk
23,4,1231.908359752603,502.7052803383329,26.0,2.0,glpk
23,4,1934.1744919452485,1731.2091369526597,19.0,8.0,glpk
23,4,1004.580777008516,940.6736809055124,25.0,0.0,glpk
23,4,1060.9868519490224,1020.5837606968024,25.0,0.0,glpk
23,4,974.1901488164183,957.777282586969,24.0,3.0,glpk
23,4,792.063623661925,754.6849109332388,27.0,14.0,glpk
23,4,684.202447951669,678.9047804215388,18.0,6.0,glpk
23,4,1421.0202297056005,955.963478211618,24.0,0.0,glpk
23,4,1082.0223233720899,1066.698296203585,28.0,4.0,glpk
23,4,965.8034696067173,929.1042010640043,18.0,6.0,glpk
23,4,1290.0965653753406,1264.241133708327,23.0,0.0,glpk
23,4,1340.3182288742828,1194.8062437931371,29.0,0.0,glpk
23,4,1166.7054090372276,412.22995013842234,20.0,0.0,glpk
23,4,573.3243151734273,325.56803422090763,18.0,5.0,glpk
23,4,1170.9392292896491,1170.6936267908486,22.0,0.0,glpk
23,4,1523.420811625866,1521.1107811143293,26.0,1.0,glpk
23,4,1365.7151903726551,1362.0863422994196,24.0,3.0,glpk
23,4,999.9517246902403,662.3876668964342,20.0,0.0,glpk
23,4,1138.7924025955608,849.6666054241217,23.0,3.0,glpk
23,4,1469.2458746590744,838.0691579185104,25.0,0.0,glpk
23,4,1100.1510172556152,1038.2547826045256,35.0,3.0,glpk
23,4,1569.1123057818545,1568.9908524680066,16.0,0.0,glpk
23,4,978.6265353866452,861.1527999084233,19.0,5.0,glpk
23,4,1128.6572222473587,642.0746643065809,26.0,0.0,glpk
23,4,1322.458587364715,1309.4991969339874,28.0,2.0,glpk
23,4,1365.8631699635482,1091.726105327949,26.0,11.0,glpk
23,4,1189.9777035548716,834.9108843261038,32.0,0.0,glpk
23,4,1219.5555075400493,1198.7028687192474,28.0,2.0,glpk
23,4,963.7720222735037,701.3196660825826,17.0,6.0,glpk
23,4,788.6072012425243,604.1382671849575,25.0,0.0,glpk
23,4,914.3892813986606,534.5726622548938,19.0,0.0,glpk
23,4,1592.7817585341315,1489.726654326708,26.0,7.0,glpk
23,4,1244.1567729438134,877.8412840538005,22.0,7.0,glpk
23,4,1073.929017406724,1067.7264147090082,24.0,5.0,glpk
23,4,957.6951395323483,470.5917340248049,23.0,4.0,glpk
23,4,935.124966630606,901.8042238373172,26.0,14.0,glpk
23,4,679.6116706668687,513.5441275195059,23.0,9.0,glpk
23,4,1379.6346776470173,1083.9201346111008,23.0,0.0,glpk
23,4,828.8979699385893,362.5456778334452,19.0,1.0,glpk
23,4,1229.206851354668,595.7561555164448,24.0,2.0,glpk
23,4,1606.22667106252,1223.140099173748,20.0,10.0,glpk
23,4,706.7345321478682,637.1351870947341,25.0,8.0,glpk
23,4,1456.1064213152372,1389.0701086711872,30.0,14.0,glpk
23,4,1221.1470749479624,630.0800110456203,31.0,0.0,glpk
23,4,1262.8631059133725,804.9900863094906,23.0,0.0,glpk
23,4,715.2107283917514,692.1243108496991,15.0,2.0,glpk
23,4,971.6270164140803,530.4534714500338,24.0,4.0,glpk
23,4,1222.4283692530341,439.2427874377674,32.0,1.0,glpk
23,4,1259.612897199298,979.3136214265244,19.0,8.0,glpk
23,4,1241.5843870164688,1241.3397708394064,27.0,0.0,glpk
23,4,823.7395065318224,387.5697878781314,20.0,2.0,glpk
23,4,1022.428440486502,762.7486557848274,23.0,0.0,glpk
23,4,1185.0140331783296,900.0463999788516,20.0,0.0,glpk
23,4,945.3529149524403,927.5207122010879,24.0,13.0,glpk
23,4,789.8173243351172,786.6890631934673,19.0,8.0,glpk
23,4,1396.3230706003906,1353.7826894460952,27.0,0.0,glpk
23,4,995.8133050542642,898.0645224062372,22.0,14.0,glpk
23,4,1135.604294237842,933.9910048968213,23.0,0.0,glpk
23,4,1582.336697387769,1547.4473622552398,20.0,3.0,glpk
23,4,892.2928704817509,513.37687078897,23.0,0.0,glpk
23,4,961.9105338719667,921.6457982772647,18.0,0.0,glpk
23,4,1047.6657420935653,963.1119875889302,17.0,10.0,glpk
23,4,1536.9556349346365,1101.5496348432118,18.0,6.0,glpk
23,4,832.7584976170662,599.835580042194,26.0,3.0,glpk
23,4,830.6285598943017,804.9546565889368,22.0,1.0,glpk
23,4,1419.1679421560998,1415.69678980749,21.0,0.0,glpk
23,4,1452.791451085268,548.366897508872,27.0,1.0,glpk
23,4,1076.9741376775378,1062.6345160723024,26.0,10.0,glpk
23,4,1300.24693721875,1273.5316507106004,23.0,7.0,glpk
23,4,841.982309484266,562.3414676043022,21.0,0.0,glpk
23,4,888.3780479826622,577.9726733801747,25.0,2.0,glpk
23,4,1724.3603256031745,1512.1914094236765,21.0,0.0,glpk
23,4,759.4087739852765,687.8206010677808,24.0,6.0,glpk
23,4,1135.1705173342068,935.610990818943,25.0,0.0,glpk
23,4,1075.022725911517,1066.6019998529437,22.0,3.0,glpk
23,4,1236.2800792188555,1156.8465370425347,24.0,0.0,glpk
23,4,1008.2823391821105,971.3426431672907,21.0,5.0,glpk
23,4,808.5828354242025,537.9101811034259,25.0,5.0,glpk
23,4,1146.5167990157165,1146.5167990157165,24.0,7.0,glpk
23,4,1164.5248392142214,830.8919528738463,19.0,0.0,glpk
23,4,1146.202818898456,856.7210740496091,25.0,0.0,glpk
23,4,766.1252325764417,583.9007318221566,29.0,6.0,glpk
23,4,1559.236106754072,1519.9276750834388,27.0,0.0,glpk
23,4,945.1574052603743,756.8940160517792,28.0,6.0,glpk
23,4,1200.4593730131,1154.1198057478541,23.0,0.0,glpk
23,4,1059.0954934695199,1035.4204301426503,26.0,13.0,glpk
23,4,1023.6830967483618,579.7449392451217,22.0,0.0,glpk
